sequence,operation,main_thread,submission_us,latency_us,error
1308,write,true,196.494,9230.083,
1311,read,true,86.581,5036.428,
1314,read,true,17.242,5210.55,
1317,write,true,212.884,9198.265,
1320,read,true,68.507,5196.063,
1323,read,true,8.997,5696.46,
1326,read,true,67.566,8947.351,
1329,write,true,145.67,15793.21,
1332,read,true,83.875,5432.882,
1335,read,true,82.112,6775.117,
1338,write,true,156.66,13088.842,
1341,read,true,65.671,4568.841,
1344,read,true,52.628,5162.621,
1347,write,true,279.428,19762.03,
1350,read,true,74.588,9945.96,
1353,read,true,18.114,5839.376,
1356,read,true,107.409,5224.245,
1359,write,true,192.087,10808.297,
1362,read,true,387.688,4766.438,
1365,read,true,76.393,7567.937,
1368,write,true,161.859,18552.228,
1371,read,true,585.824,8430.121,
1374,read,true,19.576,7977.073,
1377,write,true,257.537,106065.884,
1380,read,true,55.904,18640.412,
1383,read,true,9.748,29208.825,
1386,read,true,92.691,8220.583,
1389,write,true,151.971,35968.083,
1392,read,true,146.171,13605.096,
1395,read,true,72.524,22906.593,
1398,write,true,446.576,35866.976,
1401,read,true,62.606,5135.741,
1404,read,true,5.41,5942.997,
1407,write,true,210.73,14109.95,
1410,read,true,82.542,23715.771,
1413,read,true,12.161,23610.075,
1416,read,true,379.944,22763.889,
1419,write,true,124.981,32053.012,
1422,read,true,247.018,14258.166,
1425,read,true,80.97,30001.062,
1428,write,true,98.162,43592.523,
1431,read,true,81.15,13732.533,
1434,read,true,8.276,15334.59,
1437,write,true,225.388,19782.558,
1440,read,true,158.613,7497.666,
1443,read,true,7.043,5694.967,
1446,read,true,81.601,5353.225,
1449,write,true,163.513,13330.87,
1452,read,true,111.217,5908.804,
1455,read,true,93.783,5793.058,
1458,write,true,120.644,12833.798,
1461,read,true,93.033,6701.141,
1464,read,true,14.658,6052.529,
1467,write,true,194.842,17400.637,
1470,read,true,81.821,7537.92,
1473,read,true,21.689,9550.677,
1476,read,true,83.414,8723.556,
1479,write,true,205.871,20526.175,
1482,read,true,58.838,5370.125,
1485,read,true,86.21,7961.485,
1488,write,true,153.153,13948.031,
1491,read,true,70.781,4795.08,
1494,read,true,21.771,9872.595,
1497,write,true,174.573,8315.551,
1500,read,true,70.401,7044.527,
1503,read,true,17.321,6269.34,
1506,read,true,81.44,4775.134,
1509,write,true,104.984,10152.433,
1512,read,true,95.597,4823.573,
1515,read,true,87.151,3692.308,
1518,write,true,108.13,7574.087,
1521,read,true,74.799,4759.966,
1524,read,true,15.397,5756.791,
1527,write,true,167.129,13034.53,
1530,read,true,116.636,4303.01,
1533,read,true,89.937,3356.777,
1536,read,true,135.24,3442.977,
1539,write,true,143.606,7646.001,
1542,read,true,115.965,3381.292,
1545,read,true,83.534,4567.879,
1548,write,true,135.131,9878.234,
1551,read,true,79.968,4877.323,
1554,read,true,21.199,5463.779,
1557,write,true,170.025,11017.605,
1560,read,true,81.2,3835.954,
1563,read,true,16.962,3559.963,
1566,read,true,95.757,7264.874,
1569,write,true,124.331,13641.525,
1572,read,true,90.959,5019.467,
1575,read,true,92.981,9591.242,
1578,write,true,127.747,21804.813,
1581,read,true,97.972,5890.128,
1584,read,true,14.507,5885.89,
1587,write,true,175.755,13590.569,
1590,read,true,73.566,7452.322,
1593,read,true,18.313,6879.259,
1596,read,true,83.404,6711.42,
1599,write,true,162.13,29393.907,
1602,read,true,78.585,8621.316,
1605,read,true,72.013,7286.104,
1608,write,true,124.13,14588.038,
1611,read,true,321.786,7587.983,
1614,read,true,26.7,8594.497,
1617,write,true,167.921,12321.749,
1620,read,true,88.393,6971.971,
1623,read,true,21.911,7824.952,
1626,read,true,67.124,6010.722,
1629,write,true,150.308,61445.858,
1632,read,true,76.06,11586.288,
1635,read,true,101.809,5586.856,
1638,write,true,151.25,14925.071,
1641,read,true,77.283,7293.568,
1644,read,true,20.018,6393.782,
1647,write,true,234.866,26969.739,
1650,read,true,77.994,7478.6,
1653,read,true,22.761,6420.039,
1656,read,true,164.375,6787.019,
1659,write,true,153.395,15374.654,
1662,read,true,220.569,11050.886,
